"image_name","date","scanner","Predicted.class","x","y","ID","distance_root_growth_obs","distance_root_mature_obs","distance_root_growth_mean_exp","distance_root_growth_sd_exp","distance_root_mature_mean_exp","distance_root_mature_sd_exp"
"AF_C50_O_2024-03-26_00H00M","2024-03-26T00:00:00Z","AF_C50_O","collembola",2915.5,2563.5,8,37.3363075256348,92.195442199707,305.644126210213,362.247708717172,222.924106702805,296.506293570369
"AF_C50_O_2024-03-26_00H00M","2024-03-26T00:00:00Z","AF_C50_O","enchytraeidae",2719.5,5813,9,593.670776367188,46.8721656799316,186.607681732178,207.908811258903,149.795778827667,205.620126042656
"AF_C50_O_2024-03-26_00H00M","2024-03-26T00:00:00Z","AF_C50_O","enchytraeidae",2667.5,11509,10,186.807388305664,212.190948486328,267.717630577087,265.007519781637,161.667800526619,228.930519991781
"AF_C50_O_2024-03-26_00H00M","2024-03-26T00:00:00Z","AF_C50_O","enchytraeidae",4856,7722.5,11,101.019798278809,34.7131080627441,275.663917961121,300.036974024755,199.149341454506,277.78324724268
"AF_C50_O_2024-03-26_00H00M","2024-03-26T00:00:00Z","AF_C50_O","collembola",4333,4873,12,144.806762695312,39.2937660217285,249.234905128479,253.381866135988,199.710873866081,258.451207262598
"AF_C50_O_2024-03-26_00H00M","2024-03-26T00:00:00Z","AF_C50_O","collembola",9515,243,13,1002.58563232422,998.112731933594,249.431803359985,184.868884841861,184.098071846962,225.329325584843
"AF_C50_O_2024-03-26_00H00M","2024-03-26T00:00:00Z","AF_C50_O","symphyla",661,8444.5,14,256.758636474609,39.319206237793,240.34886674881,243.95763743062,213.275588827133,297.013824265738
"AF_C50_O_2024-03-26_12H00M","2024-03-26T12:00:00Z","AF_C50_O","collembola",5662,1518.5,1,268.365417480469,375.666076660156,293.115979557037,312.584583127097,226.574150257111,343.493037031978
"AF_C50_O_2024-03-26_12H00M","2024-03-26T12:00:00Z","AF_C50_O","collembola",6357,439.5,2,240.692749023438,238.077713012695,260.108527059555,269.054493292612,211.559407320023,292.182743090106
"AF_C50_O_2024-03-26_12H00M","2024-03-26T12:00:00Z","AF_C50_O","collembola",3357.5,875,3,660.681457519531,205.652618408203,267.137505111694,267.462787508011,221.748184862137,286.699055748654
"AF_C50_O_2024-03-26_12H00M","2024-03-26T12:00:00Z","AF_C50_O","multi_taxa",8591.5,10238,4,16,129.54150390625,323.714435138702,310.667885311021,326.153534202576,381.015816024478
"AF_C50_O_2024-03-26_12H00M","2024-03-26T12:00:00Z","AF_C50_O","enchytraeidae",7493.5,6317.5,5,104.278472900391,231.233642578125,211.311468977928,304.051553395936,143.949517154694,272.373198466158
"AF_C50_O_2024-03-26_12H00M","2024-03-26T12:00:00Z","AF_C50_O","enchytraeidae",8403,12608.5,6,125.255737304688,151.647613525391,249.067653770447,295.414589821687,215.402177801132,321.65255850473
"AF_C50_O_2024-03-26_12H00M","2024-03-26T12:00:00Z","AF_C50_O","lumbricidae",9223.5,10220,7,272.369232177734,744.704650878906,215.795880308151,221.322182145677,202.025457987785,274.98658581244
"AF_C50_O_2024-03-26_12H00M","2024-03-26T12:00:00Z","AF_C50_O","symphyla",5521,10817,8,309.127807617188,45.1884956359863,211.647005889416,253.24712146081,277.362678303719,356.578098472801
"AF_C50_O_2024-03-26_12H00M","2024-03-26T12:00:00Z","AF_C50_O","collembola",8718.5,4360,9,15,311.102874755859,240.796286220551,225.172196808164,173.047917981148,221.320610012433
"AF_C50_O_2024-03-26_12H00M","2024-03-26T12:00:00Z","AF_C50_O","enchytraeidae",2896.5,11781.5,10,0,14.0356683731079,248.868264970779,263.615188157775,188.515067281723,251.065384029873
"AF_C50_O_2024-03-26_12H00M","2024-03-26T12:00:00Z","AF_C50_O","enchytraeidae",2579.5,242,11,762.083984375,642.096557617188,334.389044494629,320.309612474953,237.76865213871,325.62308991248
"AF_C50_O_2024-05-25_00H00M","2024-05-25T00:00:00Z","AF_C50_O","collembola",7320,7886.5,1,4368.42236328125,101.965682983398,3148.37697875977,1384.28467779627,381.379565601349,451.807102737624
"AF_C50_O_2024-05-25_00H00M","2024-05-25T00:00:00Z","AF_C50_O","collembola",2581.5,11989,2,2566.44677734375,118.105888366699,3290.65237915039,1192.62957432563,288.848687005043,344.061686037586
"AF_C50_O_2024-05-25_00H00M","2024-05-25T00:00:00Z","AF_C50_O","collembola",2349.5,11596.5,3,2794.2373046875,61.5873374938965,3458.57092407227,1315.98637650599,282.775824174881,461.156132551385
"AF_C50_O_2024-05-25_00H00M","2024-05-25T00:00:00Z","AF_C50_O","unknown",1668.5,6108,4,4424.966796875,101.079177856445,3170.12654052734,1408.42897132297,310.288695249558,423.23539447093
"AF_C50_O_2024-05-25_00H00M","2024-05-25T00:00:00Z","AF_C50_O","enchytraeidae",6898.5,626.5,5,3171.39990234375,38.6264152526855,3583.29447143555,1405.47563829451,418.060398216248,567.858194443632
"AF_C50_O_2024-05-25_12H00M","2024-05-25T12:00:00Z","AF_C50_O","collembola",3171.5,9191,1,4825.4404296875,238.64826965332,6711.81097991943,3028.25461901614,465.756004753113,494.657588749709
"AF_C50_O_2024-05-25_12H00M","2024-05-25T12:00:00Z","AF_C50_O","unknown",9709,8708.5,2,4496.76416015625,2003.06665039062,6132.92488616943,3620.72190326213,447.032420883179,449.416717733992
"AF_C50_O_2024-05-25_12H00M","2024-05-25T12:00:00Z","AF_C50_O","collembola",2764.5,3419.5,3,9742.982421875,11.4017543792725,7066.46541259766,3013.55810521956,476.644559020996,575.814366204358
"AF_C50_O_2024-05-25_12H00M","2024-05-25T12:00:00Z","AF_C50_O","julida",9303.5,8909,4,4092.5078125,1554.93542480469,6903.41489624023,3335.47974202069,516.150396270752,531.726922737566
"AF_C50_O_2024-05-25_12H00M","2024-05-25T12:00:00Z","AF_C50_O","collembola",4670.5,10473.5,5,2853.43920898438,39.319206237793,6521.11946777344,3385.35950120154,446.481734409332,531.851411658124
"AF_C50_O_2024-05-25_12H00M","2024-05-25T12:00:00Z","AF_C50_O","enchytraeidae",7176.5,7727.5,6,4513.4375,314.014343261719,7095.2614453125,3132.12687860775,422.641478011608,407.082292648725
"AF_C50_O_2024-05-25_12H00M","2024-05-25T12:00:00Z","AF_C50_O","unknown",8242,13777,7,1873.25817871094,662.069458007812,6310.53560913086,3064.02920280995,705.592923021317,651.107068127364
"AF_C50_O_2024-05-25_12H00M","2024-05-25T12:00:00Z","AF_C50_O","collembola",6752,8750,8,3487.85791015625,228.709426879883,6447.76585449219,3244.48719904562,450.710771579742,500.546298919481
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","collembola",1501.5,9641.5,1,3329.61083984375,134.331680297852,3175.98631103516,1608.85487937178,272.441031284332,298.581957839098
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","insecta larva",1246,2738.5,2,5372.48681640625,0,3058.59672790527,1887.39247105163,381.830181341171,400.795760231179
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","collembola",8227,12269.5,3,2983.4150390625,302.828338623047,3240.25142333984,1569.86007656334,366.872848882675,473.294030717355
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","collembola",1022,8481,4,4583.66650390625,47.5184173583984,2967.96450866699,1604.08157293447,387.546516513824,364.485484528738
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","unknown",298.5,519,5,7493.6240234375,345.654449462891,2552.49263168335,1644.15723044705,292.23548643589,385.242705407488
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","collembola",3079,7951.5,6,3037.80224609375,393.127197265625,2981.27941482544,1512.04871315085,434.824084453583,499.930181650267
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","collembola",9605.5,2639,7,4799.35400390625,1335.97900390625,3256.22746337891,1756.32957547579,300.09180015564,274.339268424435
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","collembola",5920,8301.5,8,1026.18957519531,76.5375747680664,2997.34026123047,1719.938096561,303.900926065445,367.799507233947
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","multi_taxa",6754.5,4868,9,1180.52612304688,325.479644775391,3467.04510131836,1613.20314114908,390.031738014221,439.32267549022
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","unknown",5442,363.5,10,5259.5537109375,288.669372558594,3238.61533203125,1389.57999801028,335.766636390686,326.220914756733
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","collembola",7255,10246,11,1641.24987792969,256.400085449219,3198.33824401855,1658.74579100529,434.998736133575,467.075444391148
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","symphyla",3427,12795,12,836.002380371094,11.1803398132324,3415.87973907471,1697.55353143361,376.098294906616,441.378652188702
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","collembola",6193,12855.5,13,2144.5263671875,67.9779357910156,2883.8352722168,1587.31315905459,441.430134773254,534.128096699891
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","unknown",6591,5752.5,14,767.365600585938,255.454498291016,2859.05580230713,1555.35418440962,343.421196718216,344.03699925257
"AF_C50_O_2024-05-26_00H00M","2024-05-26T00:00:00Z","AF_C50_O","unknown",3334,1000,15,5241.380859375,211.255767822266,3509.71857330322,1703.3763114867,347.604725131989,463.452509753463
"AF_C50_O_2024-05-26_12H00M","2024-05-26T12:00:00Z","AF_C50_O","collembola",1081.5,12390.5,1,202.054443359375,244.724334716797,929.633946304321,653.268280953664,530.519376792908,562.346764567201
"AF_C50_O_2024-05-26_12H00M","2024-05-26T12:00:00Z","AF_C50_O","unknown",3280,1037.5,2,477.252563476562,318.399108886719,834.076280212402,555.090114358403,550.18508289814,649.254149274875
"AF_C50_O_2024-05-26_12H00M","2024-05-26T12:00:00Z","AF_C50_O","collembola",984.5,3176.5,3,570.768798828125,115.277923583984,887.181735687256,587.000329121982,395.081896805763,475.132201356504
"AF_C50_O_2024-05-26_12H00M","2024-05-26T12:00:00Z","AF_C50_O","collembola",1419,3447,4,418.846038818359,111.44953918457,784.615059051514,514.385839355552,417.547565841675,495.21586354899
"AF_C50_O_2024-05-26_12H00M","2024-05-26T12:00:00Z","AF_C50_O","enchytraeidae",9530.5,8771,5,1751.54479980469,1857.62890625,1040.4130960083,621.149898391107,560.889466705322,628.128981332184
"AF_C50_O_2024-05-26_12H00M","2024-05-26T12:00:00Z","AF_C50_O","collembola",2276,6937,6,1214.55712890625,105.990562438965,1009.36446460724,610.846745423569,648.728751010895,655.523466224263
"AF_C50_O_2024-05-26_12H00M","2024-05-26T12:00:00Z","AF_C50_O","collembola",2410,13463.5,7,655.488342285156,166.433166503906,972.589080200195,522.007789307394,581.419090361595,642.095774842067
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","collembola",5486,11925.5,1,538.1337890625,164.258941650391,659.435059432983,563.67795445168,385.135390396118,412.432745029737
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","unknown",972,5202.5,2,465.850830078125,235.594985961914,870.350040588379,674.97248223729,408.486641921997,509.652875169001
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","enchytraeidae",2612,10065.5,3,29.7321376800537,66.4830780029297,802.87526725769,600.057951676711,371.749358506203,446.593430238767
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","collembola",2377.5,13075,4,152.397506713867,117.720008850098,819.776897277832,655.950497703897,441.756731185913,471.983863091738
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","collembola",3664,1705,5,1383.62780761719,308.988677978516,739.12647567749,654.836608484049,303.429593849182,337.612898647023
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","acari",4411.5,7605.5,6,471.080657958984,336.466949462891,798.25918422699,569.169550973342,486.548047485352,478.538651546979
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","symphyla",5991,9879.5,7,0,146.823028564453,637.558836288452,600.247673789451,414.410541915894,444.467207731892
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","collembola",4813.5,10585,8,123.648696899414,112.361022949219,620.552878913879,449.961984299069,340.243601036072,405.954806736485
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","acari",6532.5,10475.5,9,752.845947265625,185.180999755859,580.450255479813,515.917927278166,311.46975382328,323.984328960211
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","unknown",3479.5,4045,10,750.6083984375,93.9414749145508,923.094724884033,676.214546533799,517.727919340134,525.829035424803
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","collembola",993.5,3190.5,11,1504.24230957031,125.299644470215,791.592495880127,619.504267158246,435.981636447907,425.901780726854
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","collembola",3209.5,1049.5,12,1541.12292480469,145.602203369141,782.182695159912,612.184510102325,395.355793528557,436.726779334307
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","collembola",3282.5,5645.5,13,435.436553955078,298.670379638672,743.230025100708,632.853372191615,475.319881286621,509.531449059365
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","enchytraeidae",4698.5,329.5,14,482.966857910156,175.914749145508,720.676502113342,719.786682598267,347.647275466919,343.747584283729
"AF_C50_O_2024-05-27_00H00M","2024-05-27T00:00:00Z","AF_C50_O","multi_taxa",1090.5,12390,15,193.4580078125,132.502822875977,618.849608879089,510.636746108793,267.316672563553,320.222553785137
"AF_C50_O_2024-05-27_12H00M","2024-05-27T12:00:00Z","AF_C50_O","unknown",7004,5969.5,1,75.9275970458984,699.675659179688,526.461306123733,486.069649913276,411.159804496765,440.885925791381
"AF_C50_O_2024-05-27_12H00M","2024-05-27T12:00:00Z","AF_C50_O","unknown",7804,6396,2,301.161071777344,968.041809082031,506.890721216202,453.440604134065,361.52856348753,369.55579643909
"AF_C50_O_2024-05-27_12H00M","2024-05-27T12:00:00Z","AF_C50_O","collembola",1140.5,278.5,3,1189.99877929688,275.631988525391,465.073055734634,450.17455887393,381.997625656128,445.323377530836
"AF_C50_O_2024-05-27_12H00M","2024-05-27T12:00:00Z","AF_C50_O","collembola",1221,2362.5,4,1048.83410644531,49.8196754455566,510.957590045929,529.858367540163,399.665470638275,517.187307435334
"AF_C50_O_2024-05-27_12H00M","2024-05-27T12:00:00Z","AF_C50_O","acari",5084,9155,5,118.460960388184,132.815658569336,584.71013466835,586.665756816262,528.237769412994,566.141101969603
"AF_C50_O_2024-05-27_12H00M","2024-05-27T12:00:00Z","AF_C50_O","collembola",2111,11346.5,6,154.806335449219,319.920288085938,535.414288406372,541.814526126173,511.226553840637,538.00605107375
"AF_C50_O_2024-05-27_12H00M","2024-05-27T12:00:00Z","AF_C50_O","collembola",486,7923.5,7,935.726440429688,555.445739746094,506.987941646576,472.203037723308,374.314358978271,464.197088169107
"AF_C50_O_2024-05-27_12H00M","2024-05-27T12:00:00Z","AF_C50_O","enchytraeidae",6972.5,11258,8,32.9848442077637,393.451385498047,562.833236465454,569.959158028233,470.132911338806,558.714357975865
"AF_C50_O_2024-05-27_12H00M","2024-05-27T12:00:00Z","AF_C50_O","unknown",2393,3979,9,175.823776245117,118.532699584961,479.143491344452,468.57676886888,342.80499797821,448.80783080277
"AF_C50_O_2024-05-27_12H00M","2024-05-27T12:00:00Z","AF_C50_O","acari",4664.5,9498.5,10,56.0892143249512,151.485977172852,507.744328041077,521.86754350843,406.824450302124,465.596492446747
"AF_C50_O_2024-05-28_12H00M","2024-05-28T12:00:00Z","AF_C50_O","enchytraeidae",9433.5,9338.5,1,987.041015625,1651.08752441406,1021.44152297974,694.002495333309,575.481844873428,630.271131235951
"AF_C50_O_2024-05-28_12H00M","2024-05-28T12:00:00Z","AF_C50_O","collembola",8773.5,7535.5,2,504.207305908203,1451.81994628906,1153.64712669373,851.237064083111,586.662150611877,585.747323974697
"AF_C50_O_2024-05-28_12H00M","2024-05-28T12:00:00Z","AF_C50_O","collembola",8958,7036.5,3,447.403625488281,1919.80541992188,1471.38073974609,855.234842759869,698.525502700806,844.268344079944
"AF_C50_O_2024-05-28_12H00M","2024-05-28T12:00:00Z","AF_C50_O","enchytraeidae",2979,4023.5,4,226.108383178711,44.1021537780762,1298.96976989746,864.86758729748,628.566421966553,685.892959348817
"AF_C50_O_2024-05-28_12H00M","2024-05-28T12:00:00Z","AF_C50_O","unknown",408,7092.5,5,2995.55834960938,329.98486328125,1225.583228302,900.052363990203,562.37461892128,607.072425325787
"AF_C50_O_2024-05-29_00H00M","2024-05-29T00:00:00Z","AF_C50_O","multi_taxa",524,3702,1,388.360656738281,346.459228515625,586.165119247437,365.851425642618,378.103273239136,477.277190687876
"AF_C50_O_2024-05-29_00H00M","2024-05-29T00:00:00Z","AF_C50_O","unknown",1180.5,5169.5,2,497.081481933594,139.617340087891,653.753661775589,569.422953290594,403.943525037765,478.248198160593
"AF_C50_O_2024-05-29_00H00M","2024-05-29T00:00:00Z","AF_C50_O","symphyla",9687.5,7879,3,905.618591308594,1427.24389648438,657.384788360596,428.25841951705,479.337242045403,546.631640669336
"AF_C50_O_2024-05-29_00H00M","2024-05-29T00:00:00Z","AF_C50_O","unknown",5439,646,4,295.137268066406,43.8292121887207,615.326523208618,468.276294179183,456.202269105911,538.91086906893
"AF_C50_O_2024-05-29_00H00M","2024-05-29T00:00:00Z","AF_C50_O","unknown",1320.5,12357,5,1315.09692382812,4.4721360206604,599.495117950439,486.924535661858,523.175648345947,616.346852601411
"AF_C50_O_2024-05-29_00H00M","2024-05-29T00:00:00Z","AF_C50_O","symphyla",3710.5,13105,6,1153.12829589844,85.0940628051758,562.508507843018,406.53464086207,391.721567707062,522.3503713273
"AF_C50_O_2024-05-30_00H00M","2024-05-30T00:00:00Z","AF_C50_O","collembola",6783.5,5737.5,1,281.256103515625,50.9901962280273,557.595485992432,566.074753282239,589.705086708069,629.52379760733
"AF_C50_O_2024-05-30_00H00M","2024-05-30T00:00:00Z","AF_C50_O","julida",2229,7514.5,2,315.778411865234,110.145355224609,477.452555961609,436.230902986909,520.056824245453,576.48195831863
"AF_C50_O_2024-05-30_00H00M","2024-05-30T00:00:00Z","AF_C50_O","collembola",1757.5,4808,3,262.047698974609,193.328735351562,507.965428466797,468.70004407592,445.975896930695,584.609282060993
"AF_C50_O_2024-05-30_00H00M","2024-05-30T00:00:00Z","AF_C50_O","collembola",4922,1022.5,4,58.4636650085449,93.9148559570312,496.038723316193,441.011260988224,416.197571163177,472.992100801251
"AF_C50_O_2024-05-30_00H00M","2024-05-30T00:00:00Z","AF_C50_O","collembola",2798,13122.5,5,549.444274902344,40.3112869262695,535.669748764038,482.084948490143,504.237477226257,568.220444869557
"AF_C50_O_2024-05-30_00H00M","2024-05-30T00:00:00Z","AF_C50_O","julida",5390,7772.5,6,20.2484569549561,76.0591888427734,481.902616081238,469.805976229995,417.325650577545,467.788076089998
"AF_C50_O_2024-05-30_00H00M","2024-05-30T00:00:00Z","AF_C50_O","unknown",2017.5,11785,7,522.979919433594,10.2956304550171,423.957531433105,429.645030098567,427.255349845886,604.552521779136
"AF_C50_O_2024-05-30_00H00M","2024-05-30T00:00:00Z","AF_C50_O","multi_taxa",897.5,12282,8,166.517272949219,22.2036037445068,510.433896217346,462.996958185914,447.326293058395,530.952609823867
"AF_C50_O_2024-05-30_00H00M","2024-05-30T00:00:00Z","AF_C50_O","unknown",3344,5096.5,9,75.1332168579102,39.3954315185547,447.221492881775,480.489188482232,394.663215675354,467.536813131682
"AF_C50_O_2024-05-30_00H00M","2024-05-30T00:00:00Z","AF_C50_O","unknown",6290.5,7075,10,27,19.1049728393555,490.345760574341,473.01887891798,436.516618881226,476.431786839637
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","acari",7849.5,8954.5,1,3062.365234375,24.5967483520508,1760.44464820862,1313.18664400449,1072.6916910553,720.955396557167
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","collembola",3989.5,13304,2,1304.04638671875,475.130493164062,1885.28772918701,1230.01698899448,1295.15842010498,735.816275265336
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","acari",8609,769.5,3,2290.46215820312,2590.59790039062,2008.81234008789,1204.07418436291,1121.79305017471,711.09873208015
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","collembola",7434.5,7107,4,1168.38781738281,1379.58251953125,1973.30179195404,1421.00545145189,1199.40117645264,846.848326048339
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","acari",6138.5,7916.5,5,2200.32592773438,1112.31872558594,1952.30595031738,1342.56640078526,1177.3205645752,814.783861577332
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","collembola",5074.5,12092,6,344.135162353516,909.164428710938,2026.10986480713,1552.31734568188,1069.20833099365,740.768120932108
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","acari",2564,2321.5,7,2404.87109375,667.586669921875,1535.81342951775,1354.7044769122,1120.09449281693,704.782391849822
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","collembola",8581.5,11147,8,3865.52075195312,675.747009277344,1840.64024902344,1135.97809390536,1274.65414510727,828.547289915123
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","collembola",2642.5,5192.5,9,1840.55261230469,1432.29357910156,1850.34462615967,1375.55001788733,1011.5365877676,631.712186057872
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","collembola",2186,12276.5,10,898.136962890625,344.815887451172,1791.3497277832,1307.77911376098,1253.17617259979,715.832186791756
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","collembola",7601,7230.5,11,1334.24768066406,1270.83276367188,1675.66775238037,1181.36974134654,1059.83574142456,808.15160119979
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","unknown",8965.5,10925,12,4287.17724609375,718.238098144531,1927.41970733643,1245.02328540734,1242.51403035164,990.0122047088
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","collembola",1356.5,11108.5,13,369.140899658203,132.800598144531,1978.00241241455,1413.30766364376,1310.12472122192,878.80390552091
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","symphyla",4967.5,10966,14,932.924987792969,1200.38537597656,2024.86302520752,1441.65749667661,1129.76003677368,738.807213153188
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","collembola",378.5,3395.5,15,3935.40502929688,1758.17663574219,2193.87160041809,1288.64709500332,1172.70795982361,783.397581129004
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","acari",5209.5,6410.5,16,1073.396484375,1554.94592285156,1976.92360168457,1337.43814382213,1215.67448242187,748.109456590879
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","acari",5604,6444.5,17,1194.14611816406,1312.9462890625,2255.64677734375,1260.16432111085,1294.29476959229,853.246236407883
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","multi_taxa",8784,11177.5,18,4059.509765625,786.185729980469,1667.31909488678,1266.2980572913,992.302722167969,795.138243519456
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","collembola",9300,3938.5,19,1330.74560546875,2182.5947265625,1680.37769165039,1283.99272015156,1018.45661876678,709.192419463438
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","unknown",9664.5,11118,20,4937.466796875,1419.58020019531,1679.34274917603,1161.13009784057,989.58094165802,686.514038679132
"AF_C50_O_2024-07-15_12H00M","2024-07-15T12:00:00Z","AF_C50_O","multi_taxa",6716,4374,21,1125.41418457031,912.4560546875,1871.74063751221,1413.86562393286,1189.64207641602,727.212794055908
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","multi_taxa",6826,4533,1,294.431671142578,853.000610351562,1528.8454158783,1079.07906323692,1581.64072303772,1328.33015333247
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","unknown",4021.5,12655,2,655.275512695312,618.464233398438,1967.47448043823,1244.59641527319,1752.01119873047,1372.43763687665
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","collembola",7437.5,12524,3,2726.49829101562,2059.67602539062,1879.94795410156,1228.36135237697,1640.05910934448,1448.56598082958
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","acari",8972.5,4969,4,1954.34387207031,1416.61572265625,1809.95856483459,1265.6025470796,1505.36539657593,1234.15446247497
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","unknown",4925,9077.5,5,1945.56420898438,870.429748535156,1797.27388824463,902.688929697611,1331.94480361938,937.426805051788
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","collembola",334.5,3420,6,3836.20336914062,2226.23461914062,1656.86573287964,1277.75754146252,1612.8710345459,1222.7725348272
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","collembola",9103.5,5346,7,2031.73425292969,1099.73181152344,1701.80019264221,1287.63081171128,1678.3431628418,1140.40194073807
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","acari",8547,12877,8,3889.02221679688,2382.31201171875,1851.29487915039,1159.83589070849,1625.83544575691,1368.87247233026
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","collembola",9544.5,2765,9,1274.72863769531,2202.57861328125,1717.20989906311,1342.06898527697,1325.53652908325,1002.32367051431
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","acari",9649.5,10883,10,4964.55126953125,1317.880859375,1388.76291297913,936.700643532392,1109.55300159454,994.658994540171
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","collembola",7699.5,7279.5,11,1414.28039550781,1229.93701171875,1724.88694839478,1219.78101045999,1450.99652397156,1095.69352276432
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","acari",7285.5,7495.5,12,1530.63293457031,1034.19580078125,1679.89603363037,1125.60539405678,1801.49535552979,1288.98823908322
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","collembola",9264.5,11597.5,13,4486.99658203125,1404.62805175781,1798.62588592529,1260.11732490608,1559.88737822056,1501.14454155166
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","acari",2923,3057,14,1322.20190429688,3250.21997070312,1846.67802062988,1252.12966817676,1588.78370635986,1056.37789354222
"AF_C50_O_2024-07-16_00H00M","2024-07-16T00:00:00Z","AF_C50_O","collembola",9358.5,6215,15,2204.87866210938,718.379455566406,1507.55686775208,1097.93203940896,1606.78158176422,1497.03641546602
